Instrumento,Reaj,Duration,Monto,Fecha,Familia
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,127575107,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,46390948,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BBBVJ80416,UF,1.54,906131257,2020-03-11,BE
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTU0300130,UF,8.71,728195023,2020-03-11,BT
BTP0470930,$,8.56,289980293,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BBBVJ80416,UF,1.54,558780942,2020-03-11,BE
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTP0450326,$,5.34,279123768,2020-03-11,BT
BTP0470930,$,8.56,173966055,2020-03-11,BT
BTU0300144,UF,18.55,435419337,2020-03-11,BT
BESTR40517,UF,2.07,1220991519,2020-03-11,BE
BEMCA-J,UF,4.62,210925945,2020-03-11,BE
BTP0470930,$,8.56,116082243,2020-03-11,BT
BTP0470930,$,8.56,116082243,2020-03-11,BT
BTP0470930,$,8.56,116082243,2020-03-11,BT
BTP0470930,$,8.56,116082243,2020-03-11,BT
BTP0470930,$,8.56,116082243,2020-03-11,BT
BTU0150326,UF,5.75,784443132,2020-03-11,BT
BTU0150326,UF,5.75,784443132,2020-03-11,BT
BTU0150326,UF,5.75,784443132,2020-03-11,BT
BTU0150326,UF,5.75,784443132,2020-03-11,BT
BTP0470930,$,8.56,116082243,2020-03-11,BT
BTP0470930,$,8.56,116082243,2020-03-11,BT
BTP0470930,$,8.56,116082243,2020-03-11,BT
BTU0150326,UF,5.75,313777253,2020-03-11,BT
BTU0260925,UF,5.17,989823466,2020-03-11,BT
BTU0130323,UF,2.92,305592575,2020-03-11,BT
BTU0210750,UF,23.84,116918607,2020-03-11,BT
BTU0130323,UF,2.92,305592575,2020-03-11,BT
BTU0130323,UF,2.92,305592575,2020-03-11,BT
BTU0130323,UF,2.92,305592575,2020-03-11,BT
BTU0130323,UF,2.92,305592575,2020-03-11,BT
BTU0300144,UF,18.55,43622275,2020-03-11,BT
BTP0470930,$,8.56,92865795,2020-03-11,BT
BSECK21111,UF,1.6,75666610,2020-03-11,BE
BSECK21111,UF,1.6,151333220,2020-03-11,BE
BSECK21111,UF,1.6,151333220,2020-03-11,BE
BSECK21111,UF,1.6,151304364,2020-03-11,BE
BSECK21111,UF,1.6,151304364,2020-03-11,BE
BSECK21111,UF,1.6,151304364,2020-03-11,BE
BSECK21111,UF,1.6,151304364,2020-03-11,BE
BSECK21111,UF,1.6,151304364,2020-03-11,BE
BCORAI0710,UF,0.31,86861741,2020-03-11,BE
BCORAI0710,UF,0.31,86861741,2020-03-11,BE
BCORAI0710,UF,0.31,86861741,2020-03-11,BE
BCORAI0710,UF,0.31,86861741,2020-03-11,BE
BCORAI0710,UF,0.31,86861741,2020-03-11,BE
BTP0450326,$,5.34,167384140,2020-03-11,BT
BTP0450326,$,5.34,111589427,2020-03-11,BT
BSKSA-E,UF,6.82,34958478,2020-03-11,BE
BQUIN-V,UF,3.12,59406403,2020-03-11,BE
BTU0150326,UF,5.75,1570008527,2020-03-11,BT
BTU0150326,UF,5.75,314001705,2020-03-11,BT
BTU0150326,UF,5.75,314001705,2020-03-11,BT
BTU0150326,UF,5.75,314001705,2020-03-11,BT
BTU0150326,UF,5.75,314001705,2020-03-11,BT
BTU0150326,UF,5.75,314001705,2020-03-11,BT
BTU0150326,UF,5.75,314001705,2020-03-11,BT
BTU0150326,UF,5.75,314001705,2020-03-11,BT
BTU0150326,UF,5.75,314001705,2020-03-11,BT
BTU0150326,UF,5.75,314001705,2020-03-11,BT
BTU0150326,UF,5.75,313977002,2020-03-11,BT
BTU0150326,UF,5.75,314001705,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0150326,UF,5.75,470965503,2020-03-11,BT
BTU0150326,UF,5.75,157000853,2020-03-11,BT
BTU0150326,UF,5.75,157000853,2020-03-11,BT
BTU0150326,UF,5.75,62800341,2020-03-11,BT
BTU0150326,UF,5.75,157000853,2020-03-11,BT
BTP0450321,$,0.96,514839587,2020-03-11,BT
BTU0150326,UF,5.75,2920215861,2020-03-11,BT
BTU0150326,UF,5.75,3140017055,2020-03-11,BT
BTU0150326,UF,5.75,1570864740,2020-03-11,BT
BTU0150321,UF,0.97,440403871,2020-03-11,BT
BTU0150326,UF,5.75,314319429,2020-03-11,BT
BTU0150326,UF,5.75,314319429,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0150326,UF,5.75,314319429,2020-03-11,BT
BTU0150326,UF,5.75,314319429,2020-03-11,BT
BTU0150326,UF,5.75,314319429,2020-03-11,BT
BTU0150326,UF,5.75,314319429,2020-03-11,BT
BTU0150326,UF,5.75,314319429,2020-03-11,BT
BTP0470930,$,8.57,290919665,2020-03-11,BT
BTP0470930,$,8.57,290919665,2020-03-11,BT
BTP0470930,$,8.57,290919665,2020-03-11,BT
BTP0470930,$,8.57,290919665,2020-03-11,BT
BTU0150326,UF,5.75,31431943,2020-03-11,BT
BTU0260925,UF,5.17,626888195,2020-03-11,BT
BTU0150326,UF,5.75,62863886,2020-03-11,BT
BTP0450321,$,0.96,1029954205,2020-03-11,BT
BTU0150326,UF,5.75,786297945,2020-03-11,BT
BTU0150326,UF,5.75,786297945,2020-03-11,BT
BTU0150326,UF,5.75,786297945,2020-03-11,BT
BTU0150326,UF,5.75,786297945,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTP0450326,$,5.34,279123768,2020-03-11,BT
BTP0450326,$,5.34,279123768,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTP0450326,$,5.34,223291839,2020-03-11,BT
BTP0450326,$,5.34,223291839,2020-03-11,BT
BTP0450326,$,5.34,223291839,2020-03-11,BT
BTP0450326,$,5.34,223291839,2020-03-11,BT
BTP0450326,$,5.34,223291839,2020-03-11,BT
BTP0450326,$,5.34,223291839,2020-03-11,BT
BTP0450326,$,5.34,223291839,2020-03-11,BT
BTP0450326,$,5.34,223291839,2020-03-11,BT
BTP0450326,$,5.34,223291839,2020-03-11,BT
BTP0450326,$,5.34,223291839,2020-03-11,BT
BTP0600143,$,14.27,143310702,2020-03-11,BT
BTP0450321,$,0.96,514789520,2020-03-11,BT
BTP0510750,$,17.29,639645536,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTU0190930,UF,9.64,335614842,2020-03-11,BT
BTP0450326,$,5.34,279273969,2020-03-11,BT
BTP0450326,$,5.34,279273969,2020-03-11,BT
BTP0450326,$,5.34,223411985,2020-03-11,BT
BTP0450326,$,5.34,558547938,2020-03-11,BT
BFALA-Q,$,1.64,155687815,2020-03-11,BE
BTP0600143,$,14.27,357796187,2020-03-11,BT
BTP0600143,$,14.27,357796187,2020-03-11,BT
BTP0470930,$,8.56,232945578,2020-03-11,BT
BTP0470930,$,8.56,174709183,2020-03-11,BT
BTP0470930,$,8.56,291181972,2020-03-11,BT
BTP0470930,$,8.56,174709183,2020-03-11,BT
BTP0470930,$,8.56,291181972,2020-03-11,BT
BTP0470930,$,8.56,116472789,2020-03-11,BT
BTP0470930,$,8.56,174709183,2020-03-11,BT
BTP0470930,$,8.56,174709183,2020-03-11,BT
BTP0470930,$,8.56,174709183,2020-03-11,BT
BTP0470930,$,8.56,291181972,2020-03-11,BT
BTP0470930,$,8.56,174709183,2020-03-11,BT
BTP0470930,$,8.56,58236394,2020-03-11,BT
BTU0150326,UF,5.75,786297945,2020-03-11,BT
BTU0150326,UF,5.75,786297945,2020-03-11,BT
BTU0150326,UF,5.75,786297945,2020-03-11,BT
BTU0150326,UF,5.75,786297945,2020-03-11,BT
BTU0150326,UF,5.75,786297945,2020-03-11,BT
BTU0150326,UF,5.75,471778767,2020-03-11,BT
BCP0600322,$,1.89,5431284114,2020-03-11,BT
BFALA-Q,$,1.64,519010118,2020-03-11,BE
BTP0470930,$,8.56,58236394,2020-03-11,BT
BTP0470930,$,8.56,232945578,2020-03-11,BT
BTP0470930,$,8.56,232945578,2020-03-11,BT
BTP0470930,$,8.56,58236394,2020-03-11,BT
BFALA-Q,$,1.64,519111586,2020-03-11,BE
BTP0450321,$,0.96,3089562250,2020-03-11,BT
BTU0150326,UF,5.75,1572595889,2020-03-11,BT
BTP0450326,$,5.34,223419175,2020-03-11,BT
BTP0450326,$,5.34,223411985,2020-03-11,BT
BFALA-Q,$,1.64,519111586,2020-03-11,BE
BTU0300338,UF,14.75,180912914,2020-03-11,BT
BFALA-Q,$,1.64,51895938,2020-03-11,BE
BFALA-Q,$,1.64,518979341,2020-03-11,BE
BSECD10818,UF,8.15,30677773,2020-03-11,BE
BSECD20319,UF,7.24,13835337,2020-03-11,BE
BCORAJ0710,UF,1.28,14888883,2020-03-11,BE
BBBVJ71215,UF,1.23,14884123,2020-03-11,BE
BBBVJ71215,UF,1.23,14884123,2020-03-11,BE
BBBVJ71215,UF,1.23,14884123,2020-03-11,BE
BBBVJ71215,UF,1.23,14884123,2020-03-11,BE
BBBVJ71215,UF,1.23,14884123,2020-03-11,BE
BBBVM41113,UF,0.14,14483372,2020-03-11,BE
BCAPS-H,UF,1.43,60766217,2020-03-11,BE
BCAPS-H,UF,1.43,60766217,2020-03-11,BE
BTU0300144,UF,18.56,109457391,2020-03-11,BT
BTU0190930,UF,9.64,335332871,2020-03-11,BT
BTP0450326,$,5.34,223411985,2020-03-11,BT
BTP0470930,$,8.57,1163678661,2020-03-11,BT
BTP0470930,$,8.56,1163726490,2020-03-11,BT
BFALA-Q,$,1.64,207632329,2020-03-11,BE
BESTQ30516,UF,1.12,1189188078,2020-03-11,BE
BTP0450321,$,0.96,514789520,2020-03-11,BT
BTU0130323,UF,2.93,763000030,2020-03-11,BT
BTP0470930,$,8.57,58183933,2020-03-11,BT
BTU0130323,UF,2.93,244388282,2020-03-11,BT
BTP0450321,$,0.96,5147895196,2020-03-11,BT
BTP0450221,$,0.96,514890693,2020-03-11,BT
BTU0300144,UF,18.56,109457391,2020-03-11,BT
BTU0300144,UF,18.56,109457391,2020-03-11,BT
BTU0300144,UF,18.56,109457391,2020-03-11,BT
BFALA-Q,$,1.64,207672922,2020-03-11,BE
BTP0600143,$,14.27,171972843,2020-03-11,BT
BTU0300144,UF,18.56,109457391,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTU0150326,UF,5.75,157259589,2020-03-11,BT
BTP0600143,$,14.27,35827676,2020-03-11,BT
BTP0450326,$,5.34,78196711,2020-03-11,BT
BSTD040216,UF,1.37,1506042662,2020-03-11,BE
BCHIAO0713,UF,1.28,59969475,2020-03-11,BE
BCHIDY0917,UF,2.44,2066057411,2020-03-11,BE
BCP0600322,$,1.89,3259972413,2020-03-11,BT
BBBVM80416,UF,2.48,1081617619,2020-03-11,BE
BTP0450321,$,0.96,514939721,2020-03-11,BT
BTP0450221,$,0.96,515040894,2020-03-11,BT
BTP0450326,$,5.34,5585479376,2020-03-11,BT
BTP0450326,$,5.34,145222464,2020-03-11,BT
BSTD080216,UF,3.27,61344615,2020-03-11,BE
BSECB60417,UF,2.48,30116216,2020-03-11,BE
BSECB60417,UF,2.48,15058108,2020-03-11,BE
BESTN10814,UF,4.15,31552724,2020-03-11,BE
BESTN10814,UF,4.15,31552724,2020-03-11,BE
BCMPC-H,UF,3.41,14545692,2020-03-11,BE
BCMPC-H,UF,3.42,29089317,2020-03-11,BE
BCMPC-H,UF,3.42,29089317,2020-03-11,BE
BCP0600322,$,1.89,1521881366,2020-03-11,BT
BTP0450326,$,5.34,4579945695,2020-03-11,BT
BTP0450326,$,5.34,223411985,2020-03-11,BT
BCHIAO0713,UF,1.28,659664221,2020-03-11,BE
BTP0450326,$,5.34,558529963,2020-03-11,BT
BTP0450326,$,5.34,558547938,2020-03-11,BT
BTP0450326,$,5.34,223426363,2020-03-11,BT
BSECB70218,UF,3.28,3019460161,2020-03-11,BE
BSECB70218,UF,3.28,3020604004,2020-03-11,BE
BTP0400323,$,2.84,106765710,2020-03-11,BT
BTP0450326,$,5.34,256923783,2020-03-11,BT
BSTDE60412,UF,1.98,154940863,2020-03-11,BE
BSTDE60412,UF,1.98,154940863,2020-03-11,BE
BSTDE60412,UF,1.98,154940863,2020-03-11,BE
BTP0470930,$,8.56,290706308,2020-03-11,BT
BTP0470930,$,8.56,58133869,2020-03-11,BT
BTP0600143,$,14.27,14331070,2020-03-11,BT
BESTX10418,UF,3.38,3536369744,2020-03-11,BE
BTP0470930,$,8.56,174401608,2020-03-11,BT
BTP0470930,$,8.56,34886188,2020-03-11,BT
BESTX10418,UF,3.38,2201216517,2020-03-11,BE
BESTX10418,UF,3.38,1336452885,2020-03-11,BE
BTU0190930,UF,9.64,335300917,2020-03-11,BT
BTU0190930,UF,9.64,335300917,2020-03-11,BT
BTU0190930,UF,9.64,335300917,2020-03-11,BT
BTU0190930,UF,9.64,335300917,2020-03-11,BT
BTU0190930,UF,9.64,335300917,2020-03-11,BT
BTU0150326,UF,5.75,18862363858,2020-03-11,BT
BTU0150326,UF,5.75,943118193,2020-03-11,BT
BTU0200335,UF,13.24,174725446,2020-03-11,BT
BTU0200335,UF,13.24,174725446,2020-03-11,BT
BTU0200335,UF,13.24,174725446,2020-03-11,BT
BTU0200335,UF,13.24,174725446,2020-03-11,BT
BTU0150326,UF,5.75,314319429,2020-03-11,BT
BTP0400323,$,2.84,320747619,2020-03-11,BT
BTU0150326,UF,5.74,47159624,2020-03-11,BT
BTP0600124,$,3.46,1161777544,2020-03-11,BT
BTU0150326,UF,5.75,6286388576,2020-03-11,BT
BTU0150326,UF,5.75,471479143,2020-03-11,BT
BTP0600124,$,3.46,1161777544,2020-03-11,BT
BTU0200335,UF,13.24,17472545,2020-03-11,BT
BTU0150326,UF,5.75,9431181929,2020-03-11,BT
BCHIBF0915,UF,3.35,2630110865,2020-03-11,BE
BCHIUR1011,UF,3.35,2408016317,2020-03-11,BE
BTU0200335,UF,13.24,19916680633,2020-03-11,BT
BCHIBF0915,UF,3.35,2630838755,2020-03-11,BE
BTU0190930,UF,9.64,669916905,2020-03-11,BT
BCHIUR1011,UF,3.35,2408667837,2020-03-11,BE
BSOQU-Q,UF,14.01,6552453063,2020-03-11,BE
BTP0450326,$,5.34,167558989,2020-03-11,BT
BSTDR10915,UF,0.96,58508204,2020-03-11,BE
BBCIN11216,UF,1.69,148338333,2020-03-11,BE
BBCIN11216,UF,1.69,148338333,2020-03-11,BE
BTU0300144,UF,18.56,437026156,2020-03-11,BT
BTP0470930,$,8.56,290706308,2020-03-11,BT
BTP0470930,$,8.56,290706308,2020-03-11,BT
BTP0470930,$,8.56,290706308,2020-03-11,BT
BTP0470930,$,8.56,290706308,2020-03-11,BT
BTP0470930,$,8.56,10465427077,2020-03-11,BT
BTU0190930,UF,9.64,334958452,2020-03-11,BT
BTU0190930,UF,9.64,334958452,2020-03-11,BT
BTU0190930,UF,9.64,334958452,2020-03-11,BT
BTU0190930,UF,9.64,334958452,2020-03-11,BT
BTU0190930,UF,9.64,334958452,2020-03-11,BT
BTU0190930,UF,9.64,334958452,2020-03-11,BT
BTU0130323,UF,2.93,610970704,2020-03-11,BT
BTU0150321,UF,0.97,293538207,2020-03-11,BT
BTP0500335,$,11.17,41663134400,2020-03-11,BT
BTU0190930,UF,9.64,669289054,2020-03-11,BT
BCHIDX0817,UF,1.87,146803111,2020-03-11,BE
BCHIDX0817,UF,1.87,146803111,2020-03-11,BE
BCHIDX0817,UF,1.87,146803111,2020-03-11,BE
BCHIUO0911,UF,1.45,479686185,2020-03-11,BE
BSTDE60412,UF,1.98,155100178,2020-03-11,BE
BTP0470930,$,8.56,580911916,2020-03-11,BT
BTP0470930,$,8.56,580911916,2020-03-11,BT
BTP0470930,$,8.56,580911916,2020-03-11,BT
BTP0470930,$,8.56,580911916,2020-03-11,BT
BTP0470930,$,8.56,580911916,2020-03-11,BT
BTP0470930,$,8.56,580911916,2020-03-11,BT
BTP0470930,$,8.56,580911916,2020-03-11,BT
BTP0470930,$,8.56,580911916,2020-03-11,BT
BTP0470930,$,8.56,580911916,2020-03-11,BT
BTP0470930,$,8.56,580911916,2020-03-11,BT
BTP0510750,$,17.29,639645536,2020-03-11,BT
BTP0450326,$,5.34,558547938,2020-03-11,BT
BCHIAO0713,UF,1.28,300048324,2020-03-11,BE
BTP0450326,$,5.34,558547938,2020-03-11,BT
BTP0450326,$,5.34,223291839,2020-03-11,BT
BTP0450326,$,5.34,558547938,2020-03-11,BT
BTP0450326,$,5.34,558547938,2020-03-11,BT
BTP0450326,$,5.34,558547938,2020-03-11,BT
BTP0450326,$,5.34,558547938,2020-03-11,BT
BTP0450326,$,5.34,558547938,2020-03-11,BT
BTP0450326,$,5.34,558547938,2020-03-11,BT
BTP0450326,$,5.34,558547938,2020-03-11,BT
BTP0450326,$,5.34,558547938,2020-03-11,BT
BTP0450326,$,5.34,558547938,2020-03-11,BT
BTP0450326,$,5.34,558547938,2020-03-11,BT
BTP0450326,$,5.34,558547938,2020-03-11,BT
BTP0450326,$,5.34,558547938,2020-03-11,BT
BTP0450326,$,5.34,558547938,2020-03-11,BT
BTP0450326,$,5.34,558547938,2020-03-11,BT
BTP0450326,$,5.34,558547938,2020-03-11,BT
BTP0450326,$,5.34,558547938,2020-03-11,BT
BTP0450326,$,5.34,558547938,2020-03-11,BT
BTP0450326,$,5.34,558547938,2020-03-11,BT
BTP0450326,$,5.34,223299014,2020-03-11,BT
BTU0150326,UF,5.75,784942505,2020-03-11,BT
BTU0150326,UF,5.75,1570008527,2020-03-11,BT
BCHIAL0213,UF,0.39,4650735113,2020-03-11,BE
BCORAI0710,UF,0.31,5794225169,2020-03-11,BE
BTU0200335,UF,13.24,349415450,2020-03-11,BT
BSOQU-H,UF,4.61,180350629,2020-03-11,BE
BTMOV-K,$,1.44,525394216,2020-03-11,BE
BTP0500335,$,11.16,23257599709,2020-03-11,BT
BTU0150326,UF,5.75,94244465,2020-03-11,BT
BTU0150321,UF,0.97,586791009,2020-03-11,BT
BBNS-L0511,UF,1.11,331956577,2020-03-11,BE
BTP0470930,$,8.56,9293408930,2020-03-11,BT
BCSSA-A,UF,8.38,4461168724,2020-03-11,BE
BESTR40517,UF,2.07,244152211,2020-03-11,BE
BCHIUO0911,UF,1.45,299803866,2020-03-11,BE
BCHIUO0911,UF,1.45,299803866,2020-03-11,BE
BBNS-L0511,UF,1.11,362203835,2020-03-11,BE
BTP0500335,$,11.17,24478374452,2020-03-11,BT
BSCCH-C,$,0.5,20569605,2020-03-11,BE
BBBVP70316,$,2.8,10927229,2020-03-11,BE
BBBVP70316,$,2.8,10927229,2020-03-11,BE
BBBVP70316,$,2.8,10927229,2020-03-11,BE
BBBVP70316,$,2.8,10927229,2020-03-11,BE
BBBVP70316,$,2.8,10927229,2020-03-11,BE
BBBVP70316,$,2.8,10927229,2020-03-11,BE
BBBVP70316,$,2.8,10927229,2020-03-11,BE
BBBVP70316,$,2.8,10927229,2020-03-11,BE
BBBVP70316,$,2.8,10927229,2020-03-11,BE
BBBVP70316,$,2.8,10927229,2020-03-11,BE
BBBVP70316,$,2.8,10927229,2020-03-11,BE
BBBVP70316,$,2.8,10927229,2020-03-11,BE
BBBVP70316,$,2.8,10927229,2020-03-11,BE
BBBVP70316,$,2.8,10927229,2020-03-11,BE
BBBVP70316,$,2.8,10927229,2020-03-11,BE
BSTDP80315,UF,0.47,57892889,2020-03-11,BE
BESTS70517,UF,3.0,15516208,2020-03-11,BE
BBNSAK0118,UF,3.2,30365341,2020-03-11,BE
BBBVM41113,UF,0.14,289926956,2020-03-11,BE
BBBVM41113,UF,0.14,289926956,2020-03-11,BE
BBBVM41113,UF,0.14,289926956,2020-03-11,BE
BBBVM41113,UF,0.14,289926956,2020-03-11,BE
BBBVM41113,UF,0.14,289926956,2020-03-11,BE
BBBVM41113,UF,0.14,289926956,2020-03-11,BE
BBBVM41113,UF,0.14,289926956,2020-03-11,BE
BBBVM41113,UF,0.14,289926956,2020-03-11,BE
BBBVM41113,UF,0.14,289926956,2020-03-11,BE
BBBVM41113,UF,0.14,289926956,2020-03-11,BE
BSCCH-C,$,0.5,51424012,2020-03-11,BE
BSTDP80315,UF,0.47,57915726,2020-03-11,BE
BCSSA-A,UF,8.39,2973576666,2020-03-11,BE
BTP0600143,$,14.28,7164226890,2020-03-11,BT
BBCIA10417,UF,2.01,299135139,2020-03-11,BE
BBCIA10417,UF,2.01,299135139,2020-03-11,BE
BTP0450326,$,5.34,223178853,2020-03-11,BT
BTP0450326,$,5.34,223171693,2020-03-11,BT
BTP0450326,$,5.34,1672886597,2020-03-11,BT
BTP0450326,$,5.34,278848399,2020-03-11,BT
BTP0450326,$,5.34,278848399,2020-03-11,BT
BTP0470930,$,8.56,290193743,2020-03-11,BT
BTP0470930,$,8.56,290242509,2020-03-11,BT
BTU0190930,UF,9.64,669289054,2020-03-11,BT
BTU0190930,UF,9.64,669289054,2020-03-11,BT
BTU0150321,UF,0.97,146754833,2020-03-11,BT
BTU0150321,UF,0.97,146754833,2020-03-11,BT
BTU0150321,UF,0.97,146754833,2020-03-11,BT
